port_fact_sk,date_key,geo_sk,event_sk,avg_wait_days,vessels_anchor,utilization_pct,congestion_level,load_timestamp
4977,20240527,15,,7.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
4978,20240603,15,,7.5,6,97.5,Critical,Wed May 13 12:51:38 EET 2026
4979,20240610,15,,7.0,3,89.6,Congested,Wed May 13 12:51:38 EET 2026
4980,20240617,15,,8.5,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
4981,20240624,15,,8.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
4982,20240701,15,,6.2,3,74.5,Busy,Wed May 13 12:51:38 EET 2026
4983,20240708,15,,10.7,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
4984,20240715,15,,9.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
4985,20240722,15,,8.1,0,98.9,Critical,Wed May 13 12:51:38 EET 2026
4986,20240729,15,,8.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
4987,20240805,15,,8.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
4988,20240812,15,,8.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
4989,20240819,15,,6.0,0,82.0,Congested,Wed May 13 12:51:38 EET 2026
4990,20240826,15,,7.4,2,93.2,Congested,Wed May 13 12:51:38 EET 2026
4991,20240902,15,,7.0,4,91.3,Congested,Wed May 13 12:51:38 EET 2026
4992,20240909,15,,7.2,5,91.0,Congested,Wed May 13 12:51:38 EET 2026
4993,20240916,15,,8.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
4994,20240923,15,,6.5,4,92.1,Congested,Wed May 13 12:51:38 EET 2026
4995,20240930,15,,7.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
4996,20241007,15,,13.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
4997,20241014,15,,8.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
4998,20241021,15,,8.6,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
4999,20241028,15,,6.4,3,84.2,Congested,Wed May 13 12:51:38 EET 2026
5000,20241104,15,,10.3,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5001,20241111,15,,6.5,4,83.0,Congested,Wed May 13 12:51:38 EET 2026
5002,20241118,15,,9.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5003,20241125,15,,5.4,1,69.0,Busy,Wed May 13 12:51:38 EET 2026
5004,20241202,15,,6.9,3,87.0,Congested,Wed May 13 12:51:38 EET 2026
5005,20241209,15,,8.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5006,20241216,15,,6.0,4,84.7,Congested,Wed May 13 12:51:38 EET 2026
5007,20241223,15,,8.8,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5008,20241230,15,,4.6,1,62.5,Busy,Wed May 13 12:51:38 EET 2026
5009,20190107,10,20,7.5,4,77.3,Busy,Wed May 13 12:51:38 EET 2026
5010,20190114,10,20,6.4,3,73.8,Busy,Wed May 13 12:51:38 EET 2026
5011,20190121,10,20,7.1,4,74.1,Busy,Wed May 13 12:51:38 EET 2026
5012,20190128,10,20,6.2,4,71.9,Busy,Wed May 13 12:51:38 EET 2026
5013,20190204,10,20,9.1,3,98.7,Critical,Wed May 13 12:51:38 EET 2026
5014,20190211,10,20,5.5,0,63.8,Busy,Wed May 13 12:51:38 EET 2026
5015,20190218,10,20,6.0,2,64.7,Busy,Wed May 13 12:51:38 EET 2026
5016,20190225,10,20,7.1,2,82.6,Congested,Wed May 13 12:51:38 EET 2026
5017,20190304,10,20,5.7,3,60.3,Busy,Wed May 13 12:51:38 EET 2026
5018,20190311,10,20,9.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5019,20190318,10,20,8.0,2,86.8,Congested,Wed May 13 12:51:38 EET 2026
5020,20190325,10,20,5.6,4,55.7,Normal,Wed May 13 12:51:38 EET 2026
5021,20190401,10,20,5.5,1,66.6,Busy,Wed May 13 12:51:38 EET 2026
5022,20190408,10,20,8.3,1,88.5,Congested,Wed May 13 12:51:38 EET 2026
5023,20190415,10,20,7.8,2,84.5,Congested,Wed May 13 12:51:38 EET 2026
5024,20190422,10,20,9.0,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5025,20190429,10,20,8.3,2,96.7,Critical,Wed May 13 12:51:38 EET 2026
5026,20190506,10,20,8.3,0,92.5,Congested,Wed May 13 12:51:38 EET 2026
5027,20190513,10,20,7.8,4,82.4,Congested,Wed May 13 12:51:38 EET 2026
5028,20190520,10,20,8.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5029,20190527,10,20,6.7,4,75.8,Busy,Wed May 13 12:51:38 EET 2026
5030,20190603,10,20,5.7,4,64.9,Busy,Wed May 13 12:51:38 EET 2026
5031,20190610,10,20,8.4,4,94.1,Congested,Wed May 13 12:51:38 EET 2026
5032,20190617,10,20,7.7,4,85.5,Congested,Wed May 13 12:51:38 EET 2026
5033,20190624,10,20,6.3,4,69.5,Busy,Wed May 13 12:51:38 EET 2026
5034,20190701,10,20,8.4,3,96.3,Critical,Wed May 13 12:51:38 EET 2026
5035,20190708,10,20,6.4,5,73.7,Busy,Wed May 13 12:51:38 EET 2026
5036,20190715,10,20,8.3,2,91.9,Congested,Wed May 13 12:51:38 EET 2026
5037,20190722,10,20,7.8,2,90.3,Congested,Wed May 13 12:51:38 EET 2026
5038,20190729,10,20,6.6,6,70.7,Busy,Wed May 13 12:51:38 EET 2026
5039,20190805,10,20,8.0,0,94.7,Congested,Wed May 13 12:51:38 EET 2026
5040,20190812,10,20,5.7,1,56.4,Normal,Wed May 13 12:51:38 EET 2026
5041,20190819,10,20,5.7,3,62.7,Busy,Wed May 13 12:51:38 EET 2026
5042,20190826,10,20,7.6,4,88.8,Congested,Wed May 13 12:51:38 EET 2026
5043,20190902,10,20,7.0,2,78.3,Busy,Wed May 13 12:51:38 EET 2026
5044,20190909,10,20,6.6,2,74.4,Busy,Wed May 13 12:51:38 EET 2026
5045,20190916,10,20,7.6,3,81.8,Congested,Wed May 13 12:51:38 EET 2026
5046,20190923,10,20,6.1,3,66.8,Busy,Wed May 13 12:51:38 EET 2026
5047,20190930,10,20,7.2,6,82.1,Congested,Wed May 13 12:51:38 EET 2026
5048,20191007,10,20,6.3,4,69.2,Busy,Wed May 13 12:51:38 EET 2026
5049,20191014,10,20,6.8,3,72.5,Busy,Wed May 13 12:51:38 EET 2026
5050,20191021,10,20,6.9,3,82.1,Congested,Wed May 13 12:51:38 EET 2026
5051,20191028,10,20,9.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5052,20191104,10,20,5.4,1,58.1,Normal,Wed May 13 12:51:38 EET 2026
5053,20191111,10,20,5.7,1,64.0,Busy,Wed May 13 12:51:38 EET 2026
5054,20191118,10,20,7.5,1,77.0,Busy,Wed May 13 12:51:38 EET 2026
5055,20191125,10,20,8.7,3,92.1,Congested,Wed May 13 12:51:38 EET 2026
5056,20191202,10,20,7.4,3,88.4,Congested,Wed May 13 12:51:38 EET 2026
5057,20191209,10,20,7.2,0,77.4,Busy,Wed May 13 12:51:38 EET 2026
5058,20191216,10,20,6.3,3,70.6,Busy,Wed May 13 12:51:38 EET 2026
5059,20191223,10,20,7.9,3,89.4,Congested,Wed May 13 12:51:38 EET 2026
5060,20191230,10,20,6.2,5,69.0,Busy,Wed May 13 12:51:38 EET 2026
5061,20200106,10,25,6.1,5,64.6,Busy,Wed May 13 12:51:38 EET 2026
5062,20200113,10,25,6.1,4,66.2,Busy,Wed May 13 12:51:38 EET 2026
5063,20200120,10,25,7.0,1,66.3,Busy,Wed May 13 12:51:38 EET 2026
5064,20200127,10,25,7.1,0,80.1,Congested,Wed May 13 12:51:38 EET 2026
5065,20200203,10,25,6.3,2,70.0,Busy,Wed May 13 12:51:38 EET 2026
5066,20200210,10,25,7.1,6,83.7,Congested,Wed May 13 12:51:38 EET 2026
5067,20200217,10,25,5.5,2,63.7,Busy,Wed May 13 12:51:38 EET 2026
5068,20200224,10,25,7.7,5,87.9,Congested,Wed May 13 12:51:38 EET 2026
5069,20200302,10,25,7.6,8,78.4,Busy,Wed May 13 12:51:38 EET 2026
5070,20200309,10,25,9.2,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5071,20200316,10,25,5.6,3,61.4,Busy,Wed May 13 12:51:38 EET 2026
5072,20200323,10,25,6.7,5,73.8,Busy,Wed May 13 12:51:38 EET 2026
5073,20200330,10,25,6.5,2,68.6,Busy,Wed May 13 12:51:38 EET 2026
5074,20200406,10,25,16.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5075,20200413,10,25,13.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5076,20200420,10,25,15.2,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5077,20200427,10,25,14.8,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5078,20200504,10,25,13.7,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5079,20200511,10,25,15.7,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5080,20200518,10,25,17.5,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5081,20200525,10,25,29.5,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5082,20200601,10,25,17.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5083,20200608,10,25,15.4,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5084,20200615,10,25,21.8,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5085,20200622,10,25,15.7,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5086,20200629,10,25,6.4,3,71.3,Busy,Wed May 13 12:51:38 EET 2026
5087,20200706,10,25,12.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5088,20200713,10,25,15.4,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5089,20200720,10,25,20.1,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5090,20200727,10,25,14.3,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5091,20200803,10,25,14.6,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5092,20200810,10,25,26.8,22,99.0,Critical,Wed May 13 12:51:38 EET 2026
5093,20200817,10,25,16.6,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5094,20200824,10,25,27.3,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5095,20200831,10,25,19.9,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5096,20200907,10,25,17.8,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5097,20200914,10,25,27.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5098,20200921,10,25,20.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5099,20200928,10,25,8.2,1,93.3,Congested,Wed May 13 12:51:38 EET 2026
5100,20201005,10,25,13.3,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5101,20201012,10,25,12.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5102,20201019,10,25,9.3,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5103,20201026,10,25,12.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5104,20201102,10,25,15.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5105,20201109,10,25,14.3,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5106,20201116,10,25,18.3,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5107,20201123,10,25,11.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5108,20201130,10,25,14.1,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5109,20201207,10,25,16.8,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5110,20201214,10,25,21.6,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5111,20201221,10,25,9.0,0,96.6,Critical,Wed May 13 12:51:38 EET 2026
5112,20201228,10,25,23.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5113,20210104,10,,54.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5114,20210111,10,,73.7,43,99.0,Critical,Wed May 13 12:51:38 EET 2026
5115,20210118,10,,45.1,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5116,20210125,10,,23.0,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5117,20210201,10,,46.5,38,99.0,Critical,Wed May 13 12:51:38 EET 2026
5118,20210208,10,,20.9,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5119,20210215,10,,63.5,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
5120,20210222,10,,30.6,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5121,20210301,10,27,28.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5122,20210308,10,27,25.4,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5123,20210315,10,27,29.9,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5124,20210322,10,27,18.1,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5125,20210329,10,27,50.4,21,99.0,Critical,Wed May 13 12:51:38 EET 2026
5126,20210405,10,,46.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5127,20210412,10,,47.7,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5128,20210419,10,,13.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5129,20210426,10,,25.3,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5130,20210503,10,,16.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5131,20210510,10,,18.1,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5132,20210517,10,,25.1,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5133,20210524,10,,51.6,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5134,20210531,10,,38.7,30,99.0,Critical,Wed May 13 12:51:38 EET 2026
5135,20210607,10,,19.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5136,20210614,10,,21.1,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5137,20210621,10,,33.8,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
5138,20210628,10,,26.4,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5139,20210705,10,,31.4,20,99.0,Critical,Wed May 13 12:51:38 EET 2026
5140,20210712,10,,37.7,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
5141,20210719,10,,39.2,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
5142,20210726,10,,51.5,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5143,20210802,10,,29.0,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5144,20210809,10,,17.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5145,20210816,10,,32.4,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5146,20210823,10,,17.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5147,20210830,10,,33.5,16,99.0,Critical,Wed May 13 12:51:38 EET 2026
5148,20210906,10,,36.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5149,20210913,10,,29.1,29,99.0,Critical,Wed May 13 12:51:38 EET 2026
5150,20210920,10,,37.8,32,99.0,Critical,Wed May 13 12:51:38 EET 2026
5151,20210927,10,,29.6,33,99.0,Critical,Wed May 13 12:51:38 EET 2026
5152,20211004,10,,29.0,24,99.0,Critical,Wed May 13 12:51:38 EET 2026
5153,20211011,10,,41.8,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5154,20211018,10,,62.6,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5155,20211025,10,,31.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5156,20211101,10,,23.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5157,20211108,10,,40.4,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5158,20211115,10,,19.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5159,20211122,10,,41.7,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5160,20211129,10,,32.7,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5161,20211206,10,,82.0,64,99.0,Critical,Wed May 13 12:51:38 EET 2026
5162,20211213,10,,28.2,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5163,20211220,10,,19.1,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5164,20211227,10,,19.5,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5165,20220103,10,22,23.4,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5166,20220110,10,22,22.9,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5167,20220117,10,22,22.5,18,99.0,Critical,Wed May 13 12:51:38 EET 2026
5168,20220124,10,22,24.5,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5169,20220131,10,22,16.2,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5170,20220207,10,22,27.0,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5171,20220214,10,22,22.2,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5172,20220221,10,22,16.7,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5173,20220228,10,22,26.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5174,20220307,10,22,23.8,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5175,20220314,10,22,19.4,11,99.0,Critical,Wed May 13 12:51:38 EET 2026
5176,20220321,10,22,22.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5177,20220328,10,22,17.8,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5178,20220404,10,22,16.8,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5179,20220411,10,22,34.1,14,99.0,Critical,Wed May 13 12:51:38 EET 2026
5180,20220418,10,22,15.5,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5181,20220425,10,22,25.3,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5182,20220502,10,22,24.2,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5183,20220509,10,22,15.6,15,99.0,Critical,Wed May 13 12:51:38 EET 2026
5184,20220516,10,22,19.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5185,20220523,10,22,28.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5186,20220530,10,22,22.7,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5187,20220606,10,22,38.4,23,99.0,Critical,Wed May 13 12:51:38 EET 2026
5188,20220613,10,22,31.3,17,99.0,Critical,Wed May 13 12:51:38 EET 2026
5189,20220620,10,22,17.2,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5190,20220627,10,22,47.4,34,99.0,Critical,Wed May 13 12:51:38 EET 2026
5191,20220704,10,22,10.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5192,20220711,10,22,5.7,3,58.0,Normal,Wed May 13 12:51:38 EET 2026
5193,20220718,10,22,9.3,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5194,20220725,10,22,12.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5195,20220801,10,22,7.4,0,84.5,Congested,Wed May 13 12:51:38 EET 2026
5196,20220808,10,22,8.5,5,93.5,Congested,Wed May 13 12:51:38 EET 2026
5197,20220815,10,22,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5198,20220822,10,22,11.9,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5199,20220829,10,22,8.3,3,96.9,Critical,Wed May 13 12:51:38 EET 2026
5200,20220905,10,22,7.5,3,89.0,Congested,Wed May 13 12:51:38 EET 2026
5201,20220912,10,22,9.2,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5202,20220919,10,22,10.1,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5203,20220926,10,22,7.5,4,80.9,Congested,Wed May 13 12:51:38 EET 2026
5204,20221003,10,22,11.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5205,20221010,10,22,13.8,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5206,20221017,10,22,14.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5207,20221024,10,22,10.3,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5208,20221031,10,22,10.0,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5209,20221107,10,22,6.2,3,75.6,Busy,Wed May 13 12:51:38 EET 2026
5210,20221114,10,22,9.6,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5211,20221121,10,22,7.6,4,81.7,Congested,Wed May 13 12:51:38 EET 2026
5212,20221128,10,22,15.0,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5213,20221205,10,22,11.2,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5214,20221212,10,22,8.2,1,90.4,Congested,Wed May 13 12:51:38 EET 2026
5215,20221219,10,22,6.9,1,79.7,Busy,Wed May 13 12:51:38 EET 2026
5216,20221226,10,22,10.7,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5217,20230102,10,,13.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5218,20230109,10,,10.4,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5219,20230116,10,,11.2,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5220,20230123,10,,7.1,3,78.7,Busy,Wed May 13 12:51:38 EET 2026
5221,20230130,10,,12.5,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5222,20230206,10,,8.1,4,92.1,Congested,Wed May 13 12:51:38 EET 2026
5223,20230213,10,,14.7,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5224,20230220,10,,11.1,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5225,20230227,10,,7.0,2,79.2,Busy,Wed May 13 12:51:38 EET 2026
5226,20230306,10,,8.3,4,90.9,Congested,Wed May 13 12:51:38 EET 2026
5227,20230313,10,,10.8,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5228,20230320,10,,10.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5229,20230327,10,,9.1,3,97.5,Critical,Wed May 13 12:51:38 EET 2026
5230,20230403,10,,11.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5231,20230410,10,,8.4,2,90.8,Congested,Wed May 13 12:51:38 EET 2026
5232,20230417,10,,13.3,12,99.0,Critical,Wed May 13 12:51:38 EET 2026
5233,20230424,10,,10.1,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5234,20230501,10,,10.5,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5235,20230508,10,,10.5,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5236,20230515,10,,8.4,2,92.3,Congested,Wed May 13 12:51:38 EET 2026
5237,20230522,10,,10.4,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5238,20230529,10,,16.0,13,99.0,Critical,Wed May 13 12:51:38 EET 2026
5239,20230605,10,,8.7,5,93.0,Congested,Wed May 13 12:51:38 EET 2026
5240,20230612,10,,5.5,2,65.5,Busy,Wed May 13 12:51:38 EET 2026
5241,20230619,10,,9.2,5,98.8,Critical,Wed May 13 12:51:38 EET 2026
5242,20230626,10,,11.8,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5243,20230703,10,,11.2,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5244,20230710,10,,10.2,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5245,20230717,10,,11.3,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5246,20230724,10,,12.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5247,20230731,10,,7.0,3,82.6,Congested,Wed May 13 12:51:38 EET 2026
5248,20230807,10,,12.1,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5249,20230814,10,,11.8,1,99.0,Critical,Wed May 13 12:51:38 EET 2026
5250,20230821,10,,10.2,7,99.0,Critical,Wed May 13 12:51:38 EET 2026
5251,20230828,10,,6.3,2,72.0,Busy,Wed May 13 12:51:38 EET 2026
5252,20230904,10,,6.7,5,70.3,Busy,Wed May 13 12:51:38 EET 2026
5253,20230911,10,,8.2,4,91.7,Congested,Wed May 13 12:51:38 EET 2026
5254,20230918,10,,15.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5255,20230925,10,,15.4,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5256,20231002,10,,10.4,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5257,20231009,10,,9.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5258,20231016,10,,11.3,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5259,20231023,10,,10.9,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5260,20231030,10,,7.5,3,85.3,Congested,Wed May 13 12:51:38 EET 2026
5261,20231106,10,,15.0,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5262,20231113,10,,10.0,2,99.0,Critical,Wed May 13 12:51:38 EET 2026
5263,20231120,10,,6.9,1,74.8,Busy,Wed May 13 12:51:38 EET 2026
5264,20231127,10,,11.2,4,99.0,Critical,Wed May 13 12:51:38 EET 2026
5265,20231204,10,,7.4,2,85.6,Congested,Wed May 13 12:51:38 EET 2026
5266,20231211,10,,10.5,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5267,20231218,10,,9.7,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5268,20231225,10,,6.4,5,74.5,Busy,Wed May 13 12:51:38 EET 2026
5269,20240101,10,39,9.3,7,95.4,Critical,Wed May 13 12:51:38 EET 2026
5270,20240108,10,39,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5271,20240115,10,39,7.8,2,89.4,Congested,Wed May 13 12:51:38 EET 2026
5272,20240122,10,39,6.5,3,69.9,Busy,Wed May 13 12:51:38 EET 2026
5273,20240129,10,39,9.6,6,99.0,Critical,Wed May 13 12:51:38 EET 2026
5274,20240205,10,39,10.7,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
5275,20240212,10,39,7.3,5,82.9,Congested,Wed May 13 12:51:38 EET 2026
5276,20240219,10,39,10.1,9,99.0,Critical,Wed May 13 12:51:38 EET 2026
5277,20240226,10,39,9.5,5,98.7,Critical,Wed May 13 12:51:38 EET 2026
5278,20240304,10,39,9.8,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5279,20240311,10,39,12.4,5,99.0,Critical,Wed May 13 12:51:38 EET 2026
5280,20240318,10,39,10.5,0,99.0,Critical,Wed May 13 12:51:38 EET 2026
5281,20240325,10,39,7.6,6,87.4,Congested,Wed May 13 12:51:38 EET 2026
5282,20240401,10,39,9.0,7,97.2,Critical,Wed May 13 12:51:38 EET 2026
5283,20240408,10,39,13.4,10,99.0,Critical,Wed May 13 12:51:38 EET 2026
5284,20240415,10,39,8.3,9,93.4,Congested,Wed May 13 12:51:38 EET 2026
5285,20240422,10,39,8.6,5,98.4,Critical,Wed May 13 12:51:38 EET 2026
5286,20240429,10,39,7.4,3,87.3,Congested,Wed May 13 12:51:38 EET 2026
5287,20240506,10,39,8.6,7,91.2,Congested,Wed May 13 12:51:38 EET 2026
5288,20240513,10,39,7.1,1,78.8,Busy,Wed May 13 12:51:38 EET 2026
5289,20240520,10,39,8.1,0,84.1,Congested,Wed May 13 12:51:38 EET 2026
5290,20240527,10,39,6.7,5,75.3,Busy,Wed May 13 12:51:38 EET 2026
5291,20240603,10,39,10.2,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5292,20240610,10,39,13.2,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5293,20240617,10,39,8.3,3,99.0,Critical,Wed May 13 12:51:38 EET 2026
5294,20240624,10,39,7.7,2,79.7,Busy,Wed May 13 12:51:38 EET 2026
5295,20240701,10,39,15.0,8,99.0,Critical,Wed May 13 12:51:38 EET 2026
