trade_fact_sk,date_key,exporter_geo_sk,importer_geo_sk,era_sk,trade_category_sk,trade_value_bn_usd,yoy_growth_pct,effective_tariff_rate_pct,trade_active,supply_chain_integrated,concentration_risk
8176,20060101,37,6,1,34,73.03,6.77,2.5,1,1,0.366
8177,20060101,37,6,1,35,73.03,6.77,2.5,1,1,0.366
8178,20060101,37,6,1,39,73.03,6.77,2.5,1,1,0.366
8179,20060101,37,6,1,46,73.03,6.77,2.5,1,1,0.366
8180,20060101,37,6,1,47,73.03,6.77,2.5,1,1,0.366
8181,20070101,37,6,1,6,74.9,2.56,2.5,1,1,0.37
8182,20070101,37,6,1,7,74.9,2.56,2.5,1,1,0.37
8183,20070101,37,6,1,8,74.9,2.56,2.5,1,1,0.37
8184,20070101,37,6,1,9,74.9,2.56,2.5,1,1,0.37
8185,20070101,37,6,1,14,74.9,2.56,2.5,1,1,0.37
8186,20070101,37,6,1,20,74.9,2.56,2.5,1,1,0.37
8187,20070101,37,6,1,21,74.9,2.56,2.5,1,1,0.37
8188,20070101,37,6,1,23,74.9,2.56,2.5,1,1,0.37
8189,20070101,37,6,1,24,74.9,2.56,2.5,1,1,0.37
8190,20070101,37,6,1,30,74.9,2.56,2.5,1,1,0.37
8191,20070101,37,6,1,34,74.9,2.56,2.5,1,1,0.37
8192,20070101,37,6,1,35,74.9,2.56,2.5,1,1,0.37
8193,20070101,37,6,1,39,74.9,2.56,2.5,1,1,0.37
8194,20070101,37,6,1,46,74.9,2.56,2.5,1,1,0.37
8195,20070101,37,6,1,47,74.9,2.56,2.5,1,1,0.37
8196,20080101,37,6,2,6,77.79,3.86,2.5,1,1,0.438
8197,20080101,37,6,2,7,77.79,3.86,2.5,1,1,0.438
8198,20080101,37,6,2,8,77.79,3.86,2.5,1,1,0.438
8199,20080101,37,6,2,9,77.79,3.86,2.5,1,1,0.438
8200,20080101,37,6,2,14,77.79,3.86,2.5,1,1,0.438
8201,20080101,37,6,2,20,77.79,3.86,2.5,1,1,0.438
8202,20080101,37,6,2,21,77.79,3.86,2.5,1,1,0.438
8203,20080101,37,6,2,23,77.79,3.86,2.5,1,1,0.438
8204,20080101,37,6,2,24,77.79,3.86,2.5,1,1,0.438
8205,20080101,37,6,2,30,77.79,3.86,2.5,1,1,0.438
8206,20080101,37,6,2,34,77.79,3.86,2.5,1,1,0.438
8207,20080101,37,6,2,35,77.79,3.86,2.5,1,1,0.438
8208,20080101,37,6,2,39,77.79,3.86,2.5,1,1,0.438
8209,20080101,37,6,2,46,77.79,3.86,2.5,1,1,0.438
8210,20080101,37,6,2,47,77.79,3.86,2.5,1,1,0.438
8211,20090101,37,6,2,6,73.6,-5.39,2.5,1,1,0.349
8212,20090101,37,6,2,7,73.6,-5.39,2.5,1,1,0.349
8213,20090101,37,6,2,8,73.6,-5.39,2.5,1,1,0.349
8214,20090101,37,6,2,9,73.6,-5.39,2.5,1,1,0.349
8215,20090101,37,6,2,14,73.6,-5.39,2.5,1,1,0.349
8216,20090101,37,6,2,20,73.6,-5.39,2.5,1,1,0.349
8217,20090101,37,6,2,21,73.6,-5.39,2.5,1,1,0.349
8218,20090101,37,6,2,23,73.6,-5.39,2.5,1,1,0.349
8219,20090101,37,6,2,24,73.6,-5.39,2.5,1,1,0.349
8220,20090101,37,6,2,30,73.6,-5.39,2.5,1,1,0.349
8221,20090101,37,6,2,34,73.6,-5.39,2.5,1,1,0.349
8222,20090101,37,6,2,35,73.6,-5.39,2.5,1,1,0.349
8223,20090101,37,6,2,39,73.6,-5.39,2.5,1,1,0.349
8224,20090101,37,6,2,46,73.6,-5.39,2.5,1,1,0.349
8225,20090101,37,6,2,47,73.6,-5.39,2.5,1,1,0.349
8226,20100101,37,6,3,6,79.18,7.58,2.5,1,1,0.387
8227,20100101,37,6,3,7,79.18,7.58,2.5,1,1,0.387
8228,20100101,37,6,3,8,79.18,7.58,2.5,1,1,0.387
8229,20100101,37,6,3,9,79.18,7.58,2.5,1,1,0.387
8230,20100101,37,6,3,14,79.18,7.58,2.5,1,1,0.387
8231,20100101,37,6,3,20,79.18,7.58,2.5,1,1,0.387
8232,20100101,37,6,3,21,79.18,7.58,2.5,1,1,0.387
8233,20100101,37,6,3,23,79.18,7.58,2.5,1,1,0.387
8234,20100101,37,6,3,24,79.18,7.58,2.5,1,1,0.387
8235,20100101,37,6,3,30,79.18,7.58,2.5,1,1,0.387
8236,20100101,37,6,3,34,79.18,7.58,2.5,1,1,0.387
8237,20100101,37,6,3,35,79.18,7.58,2.5,1,1,0.387
8238,20100101,37,6,3,39,79.18,7.58,2.5,1,1,0.387
8239,20100101,37,6,3,46,79.18,7.58,2.5,1,1,0.387
8240,20100101,37,6,3,47,79.18,7.58,2.5,1,1,0.387
8241,20110101,37,6,3,6,78.43,-0.95,2.5,1,1,0.354
8242,20110101,37,6,3,7,78.43,-0.95,2.5,1,1,0.354
8243,20110101,37,6,3,8,78.43,-0.95,2.5,1,1,0.354
8244,20110101,37,6,3,9,78.43,-0.95,2.5,1,1,0.354
8245,20110101,37,6,3,14,78.43,-0.95,2.5,1,1,0.354
8246,20110101,37,6,3,20,78.43,-0.95,2.5,1,1,0.354
8247,20110101,37,6,3,21,78.43,-0.95,2.5,1,1,0.354
8248,20110101,37,6,3,23,78.43,-0.95,2.5,1,1,0.354
8249,20110101,37,6,3,24,78.43,-0.95,2.5,1,1,0.354
8250,20110101,37,6,3,30,78.43,-0.95,2.5,1,1,0.354
8251,20110101,37,6,3,34,78.43,-0.95,2.5,1,1,0.354
8252,20110101,37,6,3,35,78.43,-0.95,2.5,1,1,0.354
8253,20110101,37,6,3,39,78.43,-0.95,2.5,1,1,0.354
8254,20110101,37,6,3,46,78.43,-0.95,2.5,1,1,0.354
8255,20110101,37,6,3,47,78.43,-0.95,2.5,1,1,0.354
8256,20120101,37,6,3,6,80.77,2.98,2.5,1,1,0.666
8257,20120101,37,6,3,7,80.77,2.98,2.5,1,1,0.666
8258,20120101,37,6,3,8,80.77,2.98,2.5,1,1,0.666
8259,20120101,37,6,3,9,80.77,2.98,2.5,1,1,0.666
8260,20120101,37,6,3,14,80.77,2.98,2.5,1,1,0.666
8261,20120101,37,6,3,20,80.77,2.98,2.5,1,1,0.666
8262,20120101,37,6,3,21,80.77,2.98,2.5,1,1,0.666
8263,20120101,37,6,3,23,80.77,2.98,2.5,1,1,0.666
8264,20120101,37,6,3,24,80.77,2.98,2.5,1,1,0.666
8265,20120101,37,6,3,30,80.77,2.98,2.5,1,1,0.666
8266,20120101,37,6,3,34,80.77,2.98,2.5,1,1,0.666
8267,20120101,37,6,3,35,80.77,2.98,2.5,1,1,0.666
8268,20120101,37,6,3,39,80.77,2.98,2.5,1,1,0.666
8269,20120101,37,6,3,46,80.77,2.98,2.5,1,1,0.666
8270,20120101,37,6,3,47,80.77,2.98,2.5,1,1,0.666
8271,20130101,37,6,3,6,77.37,-4.21,2.5,1,1,0.1
8272,20130101,37,6,3,7,77.37,-4.21,2.5,1,1,0.1
8273,20130101,37,6,3,8,77.37,-4.21,2.5,1,1,0.1
8274,20130101,37,6,3,9,77.37,-4.21,2.5,1,1,0.1
8275,20130101,37,6,3,14,77.37,-4.21,2.5,1,1,0.1
8276,20130101,37,6,3,20,77.37,-4.21,2.5,1,1,0.1
8277,20130101,37,6,3,21,77.37,-4.21,2.5,1,1,0.1
8278,20130101,37,6,3,23,77.37,-4.21,2.5,1,1,0.1
8279,20130101,37,6,3,24,77.37,-4.21,2.5,1,1,0.1
8280,20130101,37,6,3,30,77.37,-4.21,2.5,1,1,0.1
8281,20130101,37,6,3,34,77.37,-4.21,2.5,1,1,0.1
8282,20130101,37,6,3,35,77.37,-4.21,2.5,1,1,0.1
8283,20130101,37,6,3,39,77.37,-4.21,2.5,1,1,0.1
8284,20130101,37,6,3,46,77.37,-4.21,2.5,1,1,0.1
8285,20130101,37,6,3,47,77.37,-4.21,2.5,1,1,0.1
8286,20140101,37,6,3,6,79.21,2.38,2.5,1,1,0.144
8287,20140101,37,6,3,7,79.21,2.38,2.5,1,1,0.144
8288,20140101,37,6,3,8,79.21,2.38,2.5,1,1,0.144
8289,20140101,37,6,3,9,79.21,2.38,2.5,1,1,0.144
8290,20140101,37,6,3,14,79.21,2.38,2.5,1,1,0.144
8291,20140101,37,6,3,20,79.21,2.38,2.5,1,1,0.144
8292,20140101,37,6,3,21,79.21,2.38,2.5,1,1,0.144
8293,20140101,37,6,3,23,79.21,2.38,2.5,1,1,0.144
8294,20140101,37,6,3,24,79.21,2.38,2.5,1,1,0.144
8295,20140101,37,6,3,30,79.21,2.38,2.5,1,1,0.144
8296,20140101,37,6,3,34,79.21,2.38,2.5,1,1,0.144
8297,20140101,37,6,3,35,79.21,2.38,2.5,1,1,0.144
8298,20140101,37,6,3,39,79.21,2.38,2.5,1,1,0.144
8299,20140101,37,6,3,46,79.21,2.38,2.5,1,1,0.144
8300,20140101,37,6,3,47,79.21,2.38,2.5,1,1,0.144
8301,20150101,37,6,3,6,78.93,-0.35,2.5,1,1,0.194
8302,20150101,37,6,3,7,78.93,-0.35,2.5,1,1,0.194
8303,20150101,37,6,3,8,78.93,-0.35,2.5,1,1,0.194
8304,20150101,37,6,3,9,78.93,-0.35,2.5,1,1,0.194
8305,20150101,37,6,3,14,78.93,-0.35,2.5,1,1,0.194
8306,20150101,37,6,3,20,78.93,-0.35,2.5,1,1,0.194
8307,20150101,37,6,3,21,78.93,-0.35,2.5,1,1,0.194
8308,20150101,37,6,3,23,78.93,-0.35,2.5,1,1,0.194
8309,20150101,37,6,3,24,78.93,-0.35,2.5,1,1,0.194
8310,20150101,37,6,3,30,78.93,-0.35,2.5,1,1,0.194
8311,20150101,37,6,3,34,78.93,-0.35,2.5,1,1,0.194
8312,20150101,37,6,3,35,78.93,-0.35,2.5,1,1,0.194
8313,20150101,37,6,3,39,78.93,-0.35,2.5,1,1,0.194
8314,20150101,37,6,3,46,78.93,-0.35,2.5,1,1,0.194
8315,20150101,37,6,3,47,78.93,-0.35,2.5,1,1,0.194
8316,20160101,37,6,3,6,78.37,-0.71,2.5,1,1,0.222
8317,20160101,37,6,3,7,78.37,-0.71,2.5,1,1,0.222
8318,20160101,37,6,3,8,78.37,-0.71,2.5,1,1,0.222
8319,20160101,37,6,3,9,78.37,-0.71,2.5,1,1,0.222
8320,20160101,37,6,3,14,78.37,-0.71,2.5,1,1,0.222
8321,20160101,37,6,3,20,78.37,-0.71,2.5,1,1,0.222
8322,20160101,37,6,3,21,78.37,-0.71,2.5,1,1,0.222
8323,20160101,37,6,3,23,78.37,-0.71,2.5,1,1,0.222
8324,20160101,37,6,3,24,78.37,-0.71,2.5,1,1,0.222
8325,20160101,37,6,3,30,78.37,-0.71,2.5,1,1,0.222
8326,20160101,37,6,3,34,78.37,-0.71,2.5,1,1,0.222
8327,20160101,37,6,3,35,78.37,-0.71,2.5,1,1,0.222
8328,20160101,37,6,3,39,78.37,-0.71,2.5,1,1,0.222
8329,20160101,37,6,3,46,78.37,-0.71,2.5,1,1,0.222
8330,20160101,37,6,3,47,78.37,-0.71,2.5,1,1,0.222
8331,20170101,37,6,3,6,84.45,7.76,2.5,1,1,0.344
8332,20170101,37,6,3,7,84.45,7.76,2.5,1,1,0.344
8333,20170101,37,6,3,8,84.45,7.76,2.5,1,1,0.344
8334,20170101,37,6,3,9,84.45,7.76,2.5,1,1,0.344
8335,20170101,37,6,3,14,84.45,7.76,2.5,1,1,0.344
8336,20170101,37,6,3,20,84.45,7.76,2.5,1,1,0.344
8337,20170101,37,6,3,21,84.45,7.76,2.5,1,1,0.344
8338,20170101,37,6,3,23,84.45,7.76,2.5,1,1,0.344
8339,20170101,37,6,3,24,84.45,7.76,2.5,1,1,0.344
8340,20170101,37,6,3,30,84.45,7.76,2.5,1,1,0.344
8341,20170101,37,6,3,34,84.45,7.76,2.5,1,1,0.344
8342,20170101,37,6,3,35,84.45,7.76,2.5,1,1,0.344
8343,20170101,37,6,3,39,84.45,7.76,2.5,1,1,0.344
8344,20170101,37,6,3,46,84.45,7.76,2.5,1,1,0.344
8345,20170101,37,6,3,47,84.45,7.76,2.5,1,1,0.344
8346,20180101,37,6,3,6,84.83,0.45,2.5,1,1,0.355
8347,20180101,37,6,3,7,84.83,0.45,2.5,1,1,0.355
8348,20180101,37,6,3,8,84.83,0.45,2.5,1,1,0.355
8349,20180101,37,6,3,9,84.83,0.45,2.5,1,1,0.355
8350,20180101,37,6,3,14,84.83,0.45,2.5,1,1,0.355
8351,20180101,37,6,3,20,84.83,0.45,2.5,1,1,0.355
8352,20180101,37,6,3,21,84.83,0.45,2.5,1,1,0.355
8353,20180101,37,6,3,23,84.83,0.45,2.5,1,1,0.355
8354,20180101,37,6,3,24,84.83,0.45,2.5,1,1,0.355
8355,20180101,37,6,3,30,84.83,0.45,2.5,1,1,0.355
8356,20180101,37,6,3,34,84.83,0.45,2.5,1,1,0.355
8357,20180101,37,6,3,35,84.83,0.45,2.5,1,1,0.355
8358,20180101,37,6,3,39,84.83,0.45,2.5,1,1,0.355
8359,20180101,37,6,3,46,84.83,0.45,2.5,1,1,0.355
8360,20180101,37,6,3,47,84.83,0.45,2.5,1,1,0.355
8361,20190101,37,6,3,6,84.34,-0.58,2.5,1,1,0.314
8362,20190101,37,6,3,7,84.34,-0.58,2.5,1,1,0.314
8363,20190101,37,6,3,8,84.34,-0.58,2.5,1,1,0.314
8364,20190101,37,6,3,9,84.34,-0.58,2.5,1,1,0.314
8365,20190101,37,6,3,14,84.34,-0.58,2.5,1,1,0.314
8366,20190101,37,6,3,20,84.34,-0.58,2.5,1,1,0.314
8367,20190101,37,6,3,21,84.34,-0.58,2.5,1,1,0.314
8368,20190101,37,6,3,23,84.34,-0.58,2.5,1,1,0.314
8369,20190101,37,6,3,24,84.34,-0.58,2.5,1,1,0.314
8370,20190101,37,6,3,30,84.34,-0.58,2.5,1,1,0.314
8371,20190101,37,6,3,34,84.34,-0.58,2.5,1,1,0.314
8372,20190101,37,6,3,35,84.34,-0.58,2.5,1,1,0.314
8373,20190101,37,6,3,39,84.34,-0.58,2.5,1,1,0.314
8374,20190101,37,6,3,46,84.34,-0.58,2.5,1,1,0.314
8375,20190101,37,6,3,47,84.34,-0.58,2.5,1,1,0.314
8376,20200101,37,6,4,6,79.68,-5.53,2.5,1,1,0.407
8377,20200101,37,6,4,7,79.68,-5.53,2.5,1,1,0.407
8378,20200101,37,6,4,8,79.68,-5.53,2.5,1,1,0.407
8379,20200101,37,6,4,9,79.68,-5.53,2.5,1,1,0.407
8380,20200101,37,6,4,14,79.68,-5.53,2.5,1,1,0.407
8381,20200101,37,6,4,20,79.68,-5.53,2.5,1,1,0.407
8382,20200101,37,6,4,21,79.68,-5.53,2.5,1,1,0.407
8383,20200101,37,6,4,23,79.68,-5.53,2.5,1,1,0.407
8384,20200101,37,6,4,24,79.68,-5.53,2.5,1,1,0.407
8385,20200101,37,6,4,30,79.68,-5.53,2.5,1,1,0.407
8386,20200101,37,6,4,34,79.68,-5.53,2.5,1,1,0.407
8387,20200101,37,6,4,35,79.68,-5.53,2.5,1,1,0.407
8388,20200101,37,6,4,39,79.68,-5.53,2.5,1,1,0.407
8389,20200101,37,6,4,46,79.68,-5.53,2.5,1,1,0.407
8390,20200101,37,6,4,47,79.68,-5.53,2.5,1,1,0.407
8391,20210101,37,6,4,6,85.07,6.76,2.5,1,1,0.424
8392,20210101,37,6,4,7,85.07,6.76,2.5,1,1,0.424
8393,20210101,37,6,4,8,85.07,6.76,2.5,1,1,0.424
8394,20210101,37,6,4,9,85.07,6.76,2.5,1,1,0.424
8395,20210101,37,6,4,14,85.07,6.76,2.5,1,1,0.424
8396,20210101,37,6,4,20,85.07,6.76,2.5,1,1,0.424
8397,20210101,37,6,4,21,85.07,6.76,2.5,1,1,0.424
8398,20210101,37,6,4,23,85.07,6.76,2.5,1,1,0.424
8399,20210101,37,6,4,24,85.07,6.76,2.5,1,1,0.424
8400,20210101,37,6,4,30,85.07,6.76,2.5,1,1,0.424
8401,20210101,37,6,4,34,85.07,6.76,2.5,1,1,0.424
8402,20210101,37,6,4,35,85.07,6.76,2.5,1,1,0.424
8403,20210101,37,6,4,39,85.07,6.76,2.5,1,1,0.424
8404,20210101,37,6,4,46,85.07,6.76,2.5,1,1,0.424
8405,20210101,37,6,4,47,85.07,6.76,2.5,1,1,0.424
8406,20220101,37,6,4,6,87.86,3.28,2.5,1,1,0.326
8407,20220101,37,6,4,7,87.86,3.28,2.5,1,1,0.326
8408,20220101,37,6,4,8,87.86,3.28,2.5,1,1,0.326
8409,20220101,37,6,4,9,87.86,3.28,2.5,1,1,0.326
8410,20220101,37,6,4,14,87.86,3.28,2.5,1,1,0.326
8411,20220101,37,6,4,20,87.86,3.28,2.5,1,1,0.326
8412,20220101,37,6,4,21,87.86,3.28,2.5,1,1,0.326
8413,20220101,37,6,4,23,87.86,3.28,2.5,1,1,0.326
8414,20220101,37,6,4,24,87.86,3.28,2.5,1,1,0.326
8415,20220101,37,6,4,30,87.86,3.28,2.5,1,1,0.326
8416,20220101,37,6,4,34,87.86,3.28,2.5,1,1,0.326
8417,20220101,37,6,4,35,87.86,3.28,2.5,1,1,0.326
8418,20220101,37,6,4,39,87.86,3.28,2.5,1,1,0.326
8419,20220101,37,6,4,46,87.86,3.28,2.5,1,1,0.326
8420,20220101,37,6,4,47,87.86,3.28,2.5,1,1,0.326
8421,20230101,37,6,5,6,88.1,0.27,2.5,1,1,0.44
8422,20230101,37,6,5,7,88.1,0.27,2.5,1,1,0.44
8423,20230101,37,6,5,8,88.1,0.27,2.5,1,1,0.44
8424,20230101,37,6,5,9,88.1,0.27,2.5,1,1,0.44
8425,20230101,37,6,5,14,88.1,0.27,2.5,1,1,0.44
8426,20230101,37,6,5,20,88.1,0.27,2.5,1,1,0.44
8427,20230101,37,6,5,21,88.1,0.27,2.5,1,1,0.44
8428,20230101,37,6,5,23,88.1,0.27,2.5,1,1,0.44
8429,20230101,37,6,5,24,88.1,0.27,2.5,1,1,0.44
8430,20230101,37,6,5,30,88.1,0.27,2.5,1,1,0.44
8431,20230101,37,6,5,34,88.1,0.27,2.5,1,1,0.44
8432,20230101,37,6,5,35,88.1,0.27,2.5,1,1,0.44
8433,20230101,37,6,5,39,88.1,0.27,2.5,1,1,0.44
8434,20230101,37,6,5,46,88.1,0.27,2.5,1,1,0.44
8435,20230101,37,6,5,47,88.1,0.27,2.5,1,1,0.44
8436,20240101,37,6,5,6,80.63,-8.48,2.5,1,1,0.308
8437,20240101,37,6,5,7,80.63,-8.48,2.5,1,1,0.308
8438,20240101,37,6,5,8,80.63,-8.48,2.5,1,1,0.308
8439,20240101,37,6,5,9,80.63,-8.48,2.5,1,1,0.308
8440,20240101,37,6,5,14,80.63,-8.48,2.5,1,1,0.308
8441,20240101,37,6,5,20,80.63,-8.48,2.5,1,1,0.308
8442,20240101,37,6,5,21,80.63,-8.48,2.5,1,1,0.308
8443,20240101,37,6,5,23,80.63,-8.48,2.5,1,1,0.308
8444,20240101,37,6,5,24,80.63,-8.48,2.5,1,1,0.308
8445,20240101,37,6,5,30,80.63,-8.48,2.5,1,1,0.308
8446,20240101,37,6,5,34,80.63,-8.48,2.5,1,1,0.308
8447,20240101,37,6,5,35,80.63,-8.48,2.5,1,1,0.308
8448,20240101,37,6,5,39,80.63,-8.48,2.5,1,1,0.308
8449,20240101,37,6,5,46,80.63,-8.48,2.5,1,1,0.308
8450,20240101,37,6,5,47,80.63,-8.48,2.5,1,1,0.308
8451,20000101,37,36,1,6,28.27,0.0,2.5,1,1,0.358
8452,20000101,37,36,1,7,28.27,0.0,2.5,1,1,0.358
8453,20000101,37,36,1,8,28.27,0.0,2.5,1,1,0.358
8454,20000101,37,36,1,9,28.27,0.0,2.5,1,1,0.358
8455,20000101,37,36,1,14,28.27,0.0,2.5,1,1,0.358
8456,20000101,37,36,1,20,28.27,0.0,2.5,1,1,0.358
8457,20000101,37,36,1,21,28.27,0.0,2.5,1,1,0.358
8458,20000101,37,36,1,23,28.27,0.0,2.5,1,1,0.358
8459,20000101,37,36,1,24,28.27,0.0,2.5,1,1,0.358
8460,20000101,37,36,1,30,28.27,0.0,2.5,1,1,0.358
8461,20000101,37,36,1,34,28.27,0.0,2.5,1,1,0.358
8462,20000101,37,36,1,35,28.27,0.0,2.5,1,1,0.358
8463,20000101,37,36,1,39,28.27,0.0,2.5,1,1,0.358
8464,20000101,37,36,1,46,28.27,0.0,2.5,1,1,0.358
8465,20000101,37,36,1,47,28.27,0.0,2.5,1,1,0.358
8466,20010101,37,36,1,6,28.83,1.98,2.5,1,1,0.424
8467,20010101,37,36,1,7,28.83,1.98,2.5,1,1,0.424
8468,20010101,37,36,1,8,28.83,1.98,2.5,1,1,0.424
8469,20010101,37,36,1,9,28.83,1.98,2.5,1,1,0.424
8470,20010101,37,36,1,14,28.83,1.98,2.5,1,1,0.424
8471,20010101,37,36,1,20,28.83,1.98,2.5,1,1,0.424
8472,20010101,37,36,1,21,28.83,1.98,2.5,1,1,0.424
8473,20010101,37,36,1,23,28.83,1.98,2.5,1,1,0.424
8474,20010101,37,36,1,24,28.83,1.98,2.5,1,1,0.424
8475,20010101,37,36,1,30,28.83,1.98,2.5,1,1,0.424
8476,20010101,37,36,1,34,28.83,1.98,2.5,1,1,0.424
8477,20010101,37,36,1,35,28.83,1.98,2.5,1,1,0.424
8478,20010101,37,36,1,39,28.83,1.98,2.5,1,1,0.424
8479,20010101,37,36,1,46,28.83,1.98,2.5,1,1,0.424
8480,20010101,37,36,1,47,28.83,1.98,2.5,1,1,0.424
8481,20020101,37,36,1,6,30.91,7.21,2.5,1,1,0.453
8482,20020101,37,36,1,7,30.91,7.21,2.5,1,1,0.453
8483,20020101,37,36,1,8,30.91,7.21,2.5,1,1,0.453
8484,20020101,37,36,1,9,30.91,7.21,2.5,1,1,0.453
8485,20020101,37,36,1,14,30.91,7.21,2.5,1,1,0.453
8486,20020101,37,36,1,20,30.91,7.21,2.5,1,1,0.453
8487,20020101,37,36,1,21,30.91,7.21,2.5,1,1,0.453
8488,20020101,37,36,1,23,30.91,7.21,2.5,1,1,0.453
8489,20020101,37,36,1,24,30.91,7.21,2.5,1,1,0.453
8490,20020101,37,36,1,30,30.91,7.21,2.5,1,1,0.453
8491,20020101,37,36,1,34,30.91,7.21,2.5,1,1,0.453
8492,20020101,37,36,1,35,30.91,7.21,2.5,1,1,0.453
8493,20020101,37,36,1,39,30.91,7.21,2.5,1,1,0.453
8494,20020101,37,36,1,46,30.91,7.21,2.5,1,1,0.453
8495,20020101,37,36,1,47,30.91,7.21,2.5,1,1,0.453
8496,20030101,37,36,1,6,34.56,11.81,2.5,1,1,0.263
8497,20030101,37,36,1,7,34.56,11.81,2.5,1,1,0.263
8498,20030101,37,36,1,8,34.56,11.81,2.5,1,1,0.263
8499,20030101,37,36,1,9,34.56,11.81,2.5,1,1,0.263
8500,20030101,37,36,1,14,34.56,11.81,2.5,1,1,0.263
8501,20030101,37,36,1,20,34.56,11.81,2.5,1,1,0.263
8502,20030101,37,36,1,21,34.56,11.81,2.5,1,1,0.263
8503,20030101,37,36,1,23,34.56,11.81,2.5,1,1,0.263
8504,20030101,37,36,1,24,34.56,11.81,2.5,1,1,0.263
8505,20030101,37,36,1,30,34.56,11.81,2.5,1,1,0.263
8506,20030101,37,36,1,34,34.56,11.81,2.5,1,1,0.263
8507,20030101,37,36,1,35,34.56,11.81,2.5,1,1,0.263
8508,20030101,37,36,1,39,34.56,11.81,2.5,1,1,0.263
8509,20030101,37,36,1,46,34.56,11.81,2.5,1,1,0.263
8510,20030101,37,36,1,47,34.56,11.81,2.5,1,1,0.263
8511,20040101,37,36,1,6,34.88,0.93,2.5,1,1,0.42
8512,20040101,37,36,1,7,34.88,0.93,2.5,1,1,0.42
8513,20040101,37,36,1,8,34.88,0.93,2.5,1,1,0.42
8514,20040101,37,36,1,9,34.88,0.93,2.5,1,1,0.42
8515,20040101,37,36,1,14,34.88,0.93,2.5,1,1,0.42
8516,20040101,37,36,1,20,34.88,0.93,2.5,1,1,0.42
8517,20040101,37,36,1,21,34.88,0.93,2.5,1,1,0.42
8518,20040101,37,36,1,23,34.88,0.93,2.5,1,1,0.42
8519,20040101,37,36,1,24,34.88,0.93,2.5,1,1,0.42
8520,20040101,37,36,1,30,34.88,0.93,2.5,1,1,0.42
8521,20040101,37,36,1,34,34.88,0.93,2.5,1,1,0.42
8522,20040101,37,36,1,35,34.88,0.93,2.5,1,1,0.42
8523,20040101,37,36,1,39,34.88,0.93,2.5,1,1,0.42
8524,20040101,37,36,1,46,34.88,0.93,2.5,1,1,0.42
8525,20040101,37,36,1,47,34.88,0.93,2.5,1,1,0.42
8526,20050101,37,36,1,6,36.4,4.36,2.5,1,1,0.298
8527,20050101,37,36,1,7,36.4,4.36,2.5,1,1,0.298
8528,20050101,37,36,1,8,36.4,4.36,2.5,1,1,0.298
8529,20050101,37,36,1,9,36.4,4.36,2.5,1,1,0.298
8530,20050101,37,36,1,14,36.4,4.36,2.5,1,1,0.298
8531,20050101,37,36,1,20,36.4,4.36,2.5,1,1,0.298
8532,20050101,37,36,1,21,36.4,4.36,2.5,1,1,0.298
8533,20050101,37,36,1,23,36.4,4.36,2.5,1,1,0.298
8534,20050101,37,36,1,24,36.4,4.36,2.5,1,1,0.298
8535,20050101,37,36,1,30,36.4,4.36,2.5,1,1,0.298
8536,20050101,37,36,1,34,36.4,4.36,2.5,1,1,0.298
8537,20050101,37,36,1,35,36.4,4.36,2.5,1,1,0.298
8538,20050101,37,36,1,39,36.4,4.36,2.5,1,1,0.298
8539,20050101,37,36,1,46,36.4,4.36,2.5,1,1,0.298
8540,20050101,37,36,1,47,36.4,4.36,2.5,1,1,0.298
8541,20060101,37,36,1,6,36.91,1.4,2.5,1,1,0.28
8542,20060101,37,36,1,7,36.91,1.4,2.5,1,1,0.28
8543,20060101,37,36,1,8,36.91,1.4,2.5,1,1,0.28
8544,20060101,37,36,1,9,36.91,1.4,2.5,1,1,0.28
8545,20060101,37,36,1,14,36.91,1.4,2.5,1,1,0.28
8546,20060101,37,36,1,20,36.91,1.4,2.5,1,1,0.28
8547,20060101,37,36,1,21,36.91,1.4,2.5,1,1,0.28
8548,20060101,37,36,1,23,36.91,1.4,2.5,1,1,0.28
8549,20060101,37,36,1,24,36.91,1.4,2.5,1,1,0.28
8550,20060101,37,36,1,30,36.91,1.4,2.5,1,1,0.28
8551,20060101,37,36,1,34,36.91,1.4,2.5,1,1,0.28
8552,20060101,37,36,1,35,36.91,1.4,2.5,1,1,0.28
8553,20060101,37,36,1,39,36.91,1.4,2.5,1,1,0.28
8554,20060101,37,36,1,46,36.91,1.4,2.5,1,1,0.28
8555,20060101,37,36,1,47,36.91,1.4,2.5,1,1,0.28
8556,20070101,37,36,1,6,38.46,4.2,2.5,1,1,0.249
8557,20070101,37,36,1,7,38.46,4.2,2.5,1,1,0.249
8558,20070101,37,36,1,8,38.46,4.2,2.5,1,1,0.249
8559,20070101,37,36,1,9,38.46,4.2,2.5,1,1,0.249
8560,20070101,37,36,1,14,38.46,4.2,2.5,1,1,0.249
8561,20070101,37,36,1,20,38.46,4.2,2.5,1,1,0.249
8562,20070101,37,36,1,21,38.46,4.2,2.5,1,1,0.249
8563,20070101,37,36,1,23,38.46,4.2,2.5,1,1,0.249
8564,20070101,37,36,1,24,38.46,4.2,2.5,1,1,0.249
8565,20070101,37,36,1,30,38.46,4.2,2.5,1,1,0.249
8566,20070101,37,36,1,34,38.46,4.2,2.5,1,1,0.249
8567,20070101,37,36,1,35,38.46,4.2,2.5,1,1,0.249
8568,20070101,37,36,1,39,38.46,4.2,2.5,1,1,0.249
