week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs,date
2019-02-25,2019,Laem Chabang,Thailand,Asia,8,2,7.1,1.01,82.6,90.6,2019-02-25
2019-03-04,2019,Laem Chabang,Thailand,Asia,8,3,5.7,0.81,60.3,62.0,2019-03-04
2019-03-11,2019,Laem Chabang,Thailand,Asia,8,4,9.3,1.32,99.0,111.9,2019-03-11
2019-03-18,2019,Laem Chabang,Thailand,Asia,8,2,8.0,1.14,86.8,101.0,2019-03-18
2019-03-25,2019,Laem Chabang,Thailand,Asia,8,4,5.6,0.8,55.7,64.9,2019-03-25
2019-04-01,2019,Laem Chabang,Thailand,Asia,8,1,5.5,0.79,66.60000000000001,74.4,2019-04-01
2019-04-08,2019,Laem Chabang,Thailand,Asia,8,1,8.3,1.19,88.5,102.6,2019-04-08
2019-04-15,2019,Laem Chabang,Thailand,Asia,8,2,7.8,1.11,84.5,84.5,2019-04-15
2019-04-22,2019,Laem Chabang,Thailand,Asia,8,3,9.0,1.28,99.0,108.4,2019-04-22
2019-04-29,2019,Laem Chabang,Thailand,Asia,8,2,8.3,1.18,96.7,88.9,2019-04-29
2019-05-06,2019,Laem Chabang,Thailand,Asia,8,0,8.3,1.19,92.5,113.1,2019-05-06
2019-05-13,2019,Laem Chabang,Thailand,Asia,8,4,7.8,1.11,82.39999999999999,87.4,2019-05-13
2019-05-20,2019,Laem Chabang,Thailand,Asia,8,5,8.6,1.22,99.0,103.4,2019-05-20
2019-05-27,2019,Laem Chabang,Thailand,Asia,8,4,6.7,0.96,75.8,79.2,2019-05-27
2019-06-03,2019,Laem Chabang,Thailand,Asia,8,4,5.7,0.81,64.9,63.1,2019-06-03
2019-06-10,2019,Laem Chabang,Thailand,Asia,8,4,8.4,1.19,94.1,107.3,2019-06-10
2019-06-17,2019,Laem Chabang,Thailand,Asia,8,4,7.7,1.11,85.5,108.7,2019-06-17
2019-06-24,2019,Laem Chabang,Thailand,Asia,8,4,6.3,0.9,69.5,78.9,2019-06-24
2019-07-01,2019,Laem Chabang,Thailand,Asia,8,3,8.4,1.2,96.3,103.2,2019-07-01
2019-07-08,2019,Laem Chabang,Thailand,Asia,8,5,6.4,0.91,73.7,72.8,2019-07-08
2019-07-15,2019,Laem Chabang,Thailand,Asia,8,2,8.3,1.18,91.9,95.7,2019-07-15
2019-07-22,2019,Laem Chabang,Thailand,Asia,8,2,7.8,1.12,90.3,98.8,2019-07-22
2019-07-29,2019,Laem Chabang,Thailand,Asia,8,6,6.6,0.95,70.7,68.1,2019-07-29
2019-08-05,2019,Laem Chabang,Thailand,Asia,8,0,8.0,1.14,94.69999999999999,96.3,2019-08-05
2019-08-12,2019,Laem Chabang,Thailand,Asia,8,1,5.7,0.81,56.39999999999999,70.9,2019-08-12
2019-08-19,2019,Laem Chabang,Thailand,Asia,8,3,5.7,0.82,62.7,65.0,2019-08-19
2019-08-26,2019,Laem Chabang,Thailand,Asia,8,4,7.6,1.08,88.8,85.6,2019-08-26
2019-09-02,2019,Laem Chabang,Thailand,Asia,8,2,7.0,1.0,78.3,77.4,2019-09-02
2019-09-09,2019,Laem Chabang,Thailand,Asia,8,2,6.6,0.94,74.4,78.8,2019-09-09
2019-09-16,2019,Laem Chabang,Thailand,Asia,8,3,7.6,1.08,81.8,92.2,2019-09-16
2019-09-23,2019,Laem Chabang,Thailand,Asia,8,3,6.1,0.87,66.8,74.8,2019-09-23
2019-09-30,2019,Laem Chabang,Thailand,Asia,8,6,7.2,1.03,82.1,87.4,2019-09-30
2019-10-07,2019,Laem Chabang,Thailand,Asia,8,4,6.3,0.9,69.19999999999999,63.5,2019-10-07
2019-10-14,2019,Laem Chabang,Thailand,Asia,8,3,6.8,0.97,72.5,80.6,2019-10-14
2019-10-21,2019,Laem Chabang,Thailand,Asia,8,3,6.9,0.99,82.1,72.6,2019-10-21
2019-10-28,2019,Laem Chabang,Thailand,Asia,8,4,9.5,1.36,99.0,115.0,2019-10-28
2019-11-04,2019,Laem Chabang,Thailand,Asia,8,1,5.4,0.77,58.099999999999994,72.8,2019-11-04
2019-11-11,2019,Laem Chabang,Thailand,Asia,8,1,5.7,0.81,64.0,72.0,2019-11-11
2019-11-18,2019,Laem Chabang,Thailand,Asia,8,1,7.5,1.07,77.0,94.1,2019-11-18
2019-11-25,2019,Laem Chabang,Thailand,Asia,8,3,8.7,1.24,92.10000000000001,100.7,2019-11-25
2019-12-02,2019,Laem Chabang,Thailand,Asia,8,3,7.4,1.06,88.4,96.5,2019-12-02
2019-12-09,2019,Laem Chabang,Thailand,Asia,8,0,7.2,1.03,77.4,82.0,2019-12-09
2019-12-16,2019,Laem Chabang,Thailand,Asia,8,3,6.3,0.89,70.6,61.7,2019-12-16
2019-12-23,2019,Laem Chabang,Thailand,Asia,8,3,7.9,1.13,89.4,100.7,2019-12-23
2019-12-30,2019,Laem Chabang,Thailand,Asia,8,5,6.2,0.89,69.0,87.0,2019-12-30
2020-01-06,2020,Laem Chabang,Thailand,Asia,8,5,6.1,0.87,64.60000000000001,93.8,2020-01-06
2020-01-13,2020,Laem Chabang,Thailand,Asia,8,4,6.1,0.87,66.2,78.5,2020-01-13
2020-01-20,2020,Laem Chabang,Thailand,Asia,8,1,7.0,0.99,66.3,103.6,2020-01-20
2020-01-27,2020,Laem Chabang,Thailand,Asia,8,0,7.1,1.01,80.10000000000001,90.4,2020-01-27
2020-02-03,2020,Laem Chabang,Thailand,Asia,8,2,6.3,0.9,70.0,85.1,2020-02-03
2020-02-10,2020,Laem Chabang,Thailand,Asia,8,6,7.1,1.02,83.7,83.4,2020-02-10
2020-02-17,2020,Laem Chabang,Thailand,Asia,8,2,5.5,0.79,63.7,66.8,2020-02-17
2020-02-24,2020,Laem Chabang,Thailand,Asia,8,5,7.7,1.1,87.9,90.2,2020-02-24
2020-03-02,2020,Laem Chabang,Thailand,Asia,8,8,7.6,1.08,78.4,94.7,2020-03-02
2020-03-09,2020,Laem Chabang,Thailand,Asia,8,1,9.2,1.32,99.0,119.6,2020-03-09
2020-03-16,2020,Laem Chabang,Thailand,Asia,8,3,5.6,0.8,61.4,66.8,2020-03-16
2020-03-23,2020,Laem Chabang,Thailand,Asia,8,5,6.7,0.95,73.8,76.3,2020-03-23
2020-03-30,2020,Laem Chabang,Thailand,Asia,8,2,6.5,0.94,68.60000000000001,74.8,2020-03-30
2020-04-06,2020,Laem Chabang,Thailand,Asia,8,9,16.1,2.31,99.0,195.6,2020-04-06
2020-04-13,2020,Laem Chabang,Thailand,Asia,8,3,13.5,1.93,99.0,161.2,2020-04-13
2020-04-20,2020,Laem Chabang,Thailand,Asia,8,8,15.2,2.17,99.0,184.4,2020-04-20
2020-04-27,2020,Laem Chabang,Thailand,Asia,8,4,14.8,2.11,99.0,184.4,2020-04-27
2020-05-04,2020,Laem Chabang,Thailand,Asia,8,2,13.7,1.96,99.0,157.1,2020-05-04
2020-05-11,2020,Laem Chabang,Thailand,Asia,8,9,15.7,2.25,99.0,169.1,2020-05-11
2020-05-18,2020,Laem Chabang,Thailand,Asia,8,14,17.5,2.5,99.0,193.2,2020-05-18
2020-05-25,2020,Laem Chabang,Thailand,Asia,8,4,29.5,4.21,99.0,360.1,2020-05-25
2020-06-01,2020,Laem Chabang,Thailand,Asia,8,9,17.8,2.55,99.0,224.8,2020-06-01
2020-06-08,2020,Laem Chabang,Thailand,Asia,8,1,15.4,2.2,99.0,186.5,2020-06-08
2020-06-15,2020,Laem Chabang,Thailand,Asia,8,13,21.8,3.11,99.0,258.7,2020-06-15
2020-06-22,2020,Laem Chabang,Thailand,Asia,8,10,15.7,2.24,99.0,194.3,2020-06-22
2020-06-29,2020,Laem Chabang,Thailand,Asia,8,3,6.4,0.92,71.3,76.1,2020-06-29
2020-07-06,2020,Laem Chabang,Thailand,Asia,8,8,12.0,1.71,99.0,145.3,2020-07-06
2020-07-13,2020,Laem Chabang,Thailand,Asia,8,9,15.4,2.2,99.0,186.4,2020-07-13
2020-07-20,2020,Laem Chabang,Thailand,Asia,8,10,20.1,2.86,99.0,239.5,2020-07-20
2020-07-27,2020,Laem Chabang,Thailand,Asia,8,9,14.3,2.04,99.0,165.3,2020-07-27
2020-08-03,2020,Laem Chabang,Thailand,Asia,8,1,14.6,2.08,99.0,174.9,2020-08-03
2020-08-10,2020,Laem Chabang,Thailand,Asia,8,22,26.8,3.83,99.0,323.2,2020-08-10
2020-08-17,2020,Laem Chabang,Thailand,Asia,8,7,16.6,2.38,99.0,196.8,2020-08-17
2020-08-24,2020,Laem Chabang,Thailand,Asia,8,10,27.3,3.9,99.0,307.6,2020-08-24
2020-08-31,2020,Laem Chabang,Thailand,Asia,8,15,19.9,2.85,99.0,235.2,2020-08-31
2020-09-07,2020,Laem Chabang,Thailand,Asia,8,9,17.8,2.55,99.0,211.8,2020-09-07
2020-09-14,2020,Laem Chabang,Thailand,Asia,8,9,27.2,3.89,99.0,336.9,2020-09-14
2020-09-21,2020,Laem Chabang,Thailand,Asia,8,4,20.0,2.86,99.0,244.8,2020-09-21
2020-09-28,2020,Laem Chabang,Thailand,Asia,8,1,8.2,1.18,93.30000000000001,97.9,2020-09-28
2020-10-05,2020,Laem Chabang,Thailand,Asia,8,10,13.3,1.91,99.0,156.5,2020-10-05
2020-10-12,2020,Laem Chabang,Thailand,Asia,8,8,12.8,1.83,99.0,150.0,2020-10-12
2020-10-19,2020,Laem Chabang,Thailand,Asia,8,3,9.3,1.33,99.0,117.4,2020-10-19
2020-10-26,2020,Laem Chabang,Thailand,Asia,8,7,12.5,1.79,99.0,161.2,2020-10-26
2020-11-02,2020,Laem Chabang,Thailand,Asia,8,0,15.0,2.14,99.0,176.1,2020-11-02
2020-11-09,2020,Laem Chabang,Thailand,Asia,8,8,14.3,2.05,99.0,172.8,2020-11-09
2020-11-16,2020,Laem Chabang,Thailand,Asia,8,10,18.3,2.61,99.0,227.4,2020-11-16
2020-11-23,2020,Laem Chabang,Thailand,Asia,8,3,11.5,1.65,99.0,141.0,2020-11-23
2020-11-30,2020,Laem Chabang,Thailand,Asia,8,11,14.1,2.02,99.0,170.2,2020-11-30
2020-12-07,2020,Laem Chabang,Thailand,Asia,8,11,16.8,2.41,99.0,187.6,2020-12-07
2020-12-14,2020,Laem Chabang,Thailand,Asia,8,11,21.6,3.09,99.0,256.0,2020-12-14
2020-12-21,2020,Laem Chabang,Thailand,Asia,8,0,9.0,1.29,96.6,112.2,2020-12-21
2020-12-28,2020,Laem Chabang,Thailand,Asia,8,13,23.0,3.29,99.0,269.7,2020-12-28
2021-01-04,2021,Laem Chabang,Thailand,Asia,8,9,54.1,7.72,99.0,663.8,2021-01-04
2021-01-11,2021,Laem Chabang,Thailand,Asia,8,43,73.7,8.0,99.0,887.1,2021-01-11
2021-01-18,2021,Laem Chabang,Thailand,Asia,8,15,45.1,6.45,99.0,539.2,2021-01-18
2021-01-25,2021,Laem Chabang,Thailand,Asia,8,18,23.0,3.29,99.0,277.2,2021-01-25
2021-02-01,2021,Laem Chabang,Thailand,Asia,8,38,46.5,6.64,99.0,560.9,2021-02-01
2021-02-08,2021,Laem Chabang,Thailand,Asia,8,15,20.9,2.98,99.0,235.7,2021-02-08
2021-02-15,2021,Laem Chabang,Thailand,Asia,8,20,63.5,8.0,99.0,762.7,2021-02-15
2021-02-22,2021,Laem Chabang,Thailand,Asia,8,13,30.6,4.37,99.0,371.7,2021-02-22
2021-03-01,2021,Laem Chabang,Thailand,Asia,8,4,28.0,4.0,99.0,325.4,2021-03-01
2021-03-08,2021,Laem Chabang,Thailand,Asia,8,15,25.4,3.63,99.0,313.0,2021-03-08
2021-03-15,2021,Laem Chabang,Thailand,Asia,8,12,29.9,4.27,99.0,370.1,2021-03-15
2021-03-22,2021,Laem Chabang,Thailand,Asia,8,16,18.1,2.59,99.0,217.3,2021-03-22
2021-03-29,2021,Laem Chabang,Thailand,Asia,8,21,50.4,7.19,99.0,599.9,2021-03-29
2021-04-05,2021,Laem Chabang,Thailand,Asia,8,14,46.2,6.6,99.0,559.6,2021-04-05
2021-04-12,2021,Laem Chabang,Thailand,Asia,8,14,47.7,6.82,99.0,564.7,2021-04-12
2021-04-19,2021,Laem Chabang,Thailand,Asia,8,4,13.3,1.9,99.0,159.2,2021-04-19
2021-04-26,2021,Laem Chabang,Thailand,Asia,8,13,25.3,3.62,99.0,308.9,2021-04-26
2021-05-03,2021,Laem Chabang,Thailand,Asia,8,7,16.5,2.35,99.0,186.7,2021-05-03
2021-05-10,2021,Laem Chabang,Thailand,Asia,8,7,18.1,2.58,99.0,216.9,2021-05-10
2021-05-17,2021,Laem Chabang,Thailand,Asia,8,8,25.1,3.59,99.0,303.7,2021-05-17
2021-05-24,2021,Laem Chabang,Thailand,Asia,8,0,51.6,7.37,99.0,618.5,2021-05-24
2021-05-31,2021,Laem Chabang,Thailand,Asia,8,30,38.7,5.53,99.0,472.1,2021-05-31
2021-06-07,2021,Laem Chabang,Thailand,Asia,8,10,19.0,2.71,99.0,228.3,2021-06-07
2021-06-14,2021,Laem Chabang,Thailand,Asia,8,12,21.1,3.02,99.0,245.7,2021-06-14
2021-06-21,2021,Laem Chabang,Thailand,Asia,8,24,33.8,4.83,99.0,417.0,2021-06-21
2021-06-28,2021,Laem Chabang,Thailand,Asia,8,12,26.4,3.77,99.0,318.0,2021-06-28
2021-07-05,2021,Laem Chabang,Thailand,Asia,8,20,31.4,4.49,99.0,371.5,2021-07-05
2021-07-12,2021,Laem Chabang,Thailand,Asia,8,32,37.7,5.39,99.0,467.7,2021-07-12
2021-07-19,2021,Laem Chabang,Thailand,Asia,8,24,39.2,5.6,99.0,482.0,2021-07-19
2021-07-26,2021,Laem Chabang,Thailand,Asia,8,11,51.5,7.35,99.0,619.7,2021-07-26
2021-08-02,2021,Laem Chabang,Thailand,Asia,8,1,29.0,4.15,99.0,345.4,2021-08-02
2021-08-09,2021,Laem Chabang,Thailand,Asia,8,7,17.5,2.49,99.0,204.9,2021-08-09
2021-08-16,2021,Laem Chabang,Thailand,Asia,8,7,32.4,4.63,99.0,393.3,2021-08-16
2021-08-23,2021,Laem Chabang,Thailand,Asia,8,5,17.8,2.54,99.0,217.1,2021-08-23
2021-08-30,2021,Laem Chabang,Thailand,Asia,8,16,33.5,4.79,99.0,404.6,2021-08-30
2021-09-06,2021,Laem Chabang,Thailand,Asia,8,13,36.0,5.14,99.0,431.3,2021-09-06
2021-09-13,2021,Laem Chabang,Thailand,Asia,8,29,29.1,4.15,99.0,351.3,2021-09-13
2021-09-20,2021,Laem Chabang,Thailand,Asia,8,32,37.8,5.4,99.0,464.3,2021-09-20
2021-09-27,2021,Laem Chabang,Thailand,Asia,8,33,29.6,4.23,99.0,345.1,2021-09-27
2021-10-04,2021,Laem Chabang,Thailand,Asia,8,24,29.0,4.14,99.0,347.4,2021-10-04
2021-10-11,2021,Laem Chabang,Thailand,Asia,8,17,41.8,5.98,99.0,494.4,2021-10-11
2021-10-18,2021,Laem Chabang,Thailand,Asia,8,12,62.6,8.0,99.0,755.5,2021-10-18
2021-10-25,2021,Laem Chabang,Thailand,Asia,8,5,31.2,4.46,99.0,378.6,2021-10-25
2021-11-01,2021,Laem Chabang,Thailand,Asia,8,0,23.0,3.28,99.0,268.6,2021-11-01
2021-11-08,2021,Laem Chabang,Thailand,Asia,8,18,40.4,5.77,99.0,485.0,2021-11-08
2021-11-15,2021,Laem Chabang,Thailand,Asia,8,5,19.9,2.84,99.0,229.6,2021-11-15
2021-11-22,2021,Laem Chabang,Thailand,Asia,8,17,41.7,5.96,99.0,496.4,2021-11-22
2021-11-29,2021,Laem Chabang,Thailand,Asia,8,12,32.7,4.67,99.0,396.6,2021-11-29
2021-12-06,2021,Laem Chabang,Thailand,Asia,8,64,82.0,8.0,99.0,981.0,2021-12-06
2021-12-13,2021,Laem Chabang,Thailand,Asia,8,18,28.2,4.03,99.0,334.1,2021-12-13
2021-12-20,2021,Laem Chabang,Thailand,Asia,8,6,19.1,2.72,99.0,226.3,2021-12-20
2021-12-27,2021,Laem Chabang,Thailand,Asia,8,14,19.5,2.79,99.0,222.6,2021-12-27
2022-01-03,2022,Laem Chabang,Thailand,Asia,8,2,23.4,3.35,99.0,294.0,2022-01-03
2022-01-10,2022,Laem Chabang,Thailand,Asia,8,6,22.9,3.27,99.0,270.6,2022-01-10
2022-01-17,2022,Laem Chabang,Thailand,Asia,8,18,22.5,3.22,99.0,277.9,2022-01-17
2022-01-24,2022,Laem Chabang,Thailand,Asia,8,5,24.5,3.49,99.0,294.0,2022-01-24
2022-01-31,2022,Laem Chabang,Thailand,Asia,8,9,16.2,2.32,99.0,198.9,2022-01-31
2022-02-07,2022,Laem Chabang,Thailand,Asia,8,0,27.0,3.86,99.0,312.0,2022-02-07
2022-02-14,2022,Laem Chabang,Thailand,Asia,8,14,22.2,3.17,99.0,256.2,2022-02-14
2022-02-21,2022,Laem Chabang,Thailand,Asia,8,9,16.7,2.39,99.0,191.7,2022-02-21
2022-02-28,2022,Laem Chabang,Thailand,Asia,8,3,26.1,3.74,99.0,306.7,2022-02-28
2022-03-07,2022,Laem Chabang,Thailand,Asia,8,11,23.8,3.4,99.0,287.6,2022-03-07
2022-03-14,2022,Laem Chabang,Thailand,Asia,8,11,19.4,2.77,99.0,238.9,2022-03-14
2022-03-21,2022,Laem Chabang,Thailand,Asia,8,6,22.8,3.26,99.0,279.4,2022-03-21
2022-03-28,2022,Laem Chabang,Thailand,Asia,8,8,17.8,2.55,99.0,215.0,2022-03-28
2022-04-04,2022,Laem Chabang,Thailand,Asia,8,17,16.8,2.4,99.0,205.8,2022-04-04
2022-04-11,2022,Laem Chabang,Thailand,Asia,8,14,34.1,4.87,99.0,405.5,2022-04-11
2022-04-18,2022,Laem Chabang,Thailand,Asia,8,17,15.5,2.21,99.0,188.1,2022-04-18
2022-04-25,2022,Laem Chabang,Thailand,Asia,8,15,25.3,3.62,99.0,303.2,2022-04-25
2022-05-02,2022,Laem Chabang,Thailand,Asia,8,15,24.2,3.46,99.0,290.2,2022-05-02
2022-05-09,2022,Laem Chabang,Thailand,Asia,8,15,15.6,2.23,99.0,189.3,2022-05-09
2022-05-16,2022,Laem Chabang,Thailand,Asia,8,4,19.3,2.75,99.0,230.0,2022-05-16
2022-05-23,2022,Laem Chabang,Thailand,Asia,8,4,28.0,4.0,99.0,343.2,2022-05-23
2022-05-30,2022,Laem Chabang,Thailand,Asia,8,13,22.7,3.24,99.0,261.5,2022-05-30
2022-06-06,2022,Laem Chabang,Thailand,Asia,8,23,38.4,5.49,99.0,452.6,2022-06-06
2022-06-13,2022,Laem Chabang,Thailand,Asia,8,17,31.3,4.46,99.0,375.2,2022-06-13
2022-06-20,2022,Laem Chabang,Thailand,Asia,8,10,17.2,2.46,99.0,206.3,2022-06-20
2022-06-27,2022,Laem Chabang,Thailand,Asia,8,34,47.4,6.77,99.0,590.8,2022-06-27
2022-07-04,2022,Laem Chabang,Thailand,Asia,8,5,10.4,1.49,99.0,121.2,2022-07-04
2022-07-11,2022,Laem Chabang,Thailand,Asia,8,3,5.7,0.81,57.99999999999999,75.2,2022-07-11
2022-07-18,2022,Laem Chabang,Thailand,Asia,8,4,9.3,1.34,99.0,123.3,2022-07-18
2022-07-25,2022,Laem Chabang,Thailand,Asia,8,6,12.8,1.83,99.0,160.8,2022-07-25
2022-08-01,2022,Laem Chabang,Thailand,Asia,8,0,7.4,1.06,84.5,98.6,2022-08-01
2022-08-08,2022,Laem Chabang,Thailand,Asia,8,5,8.5,1.22,93.5,108.2,2022-08-08
2022-08-15,2022,Laem Chabang,Thailand,Asia,8,5,12.4,1.77,99.0,137.4,2022-08-15
2022-08-22,2022,Laem Chabang,Thailand,Asia,8,2,11.9,1.7,99.0,149.1,2022-08-22
2022-08-29,2022,Laem Chabang,Thailand,Asia,8,3,8.3,1.19,96.89999999999999,93.6,2022-08-29
2022-09-05,2022,Laem Chabang,Thailand,Asia,8,3,7.5,1.08,89.0,103.2,2022-09-05
2022-09-12,2022,Laem Chabang,Thailand,Asia,8,2,9.2,1.32,99.0,97.3,2022-09-12
2022-09-19,2022,Laem Chabang,Thailand,Asia,8,4,10.1,1.44,99.0,131.8,2022-09-19
2022-09-26,2022,Laem Chabang,Thailand,Asia,8,4,7.5,1.07,80.9,87.2,2022-09-26
2022-10-03,2022,Laem Chabang,Thailand,Asia,8,4,11.0,1.58,99.0,140.0,2022-10-03
2022-10-10,2022,Laem Chabang,Thailand,Asia,8,7,13.8,1.97,99.0,156.7,2022-10-10
2022-10-17,2022,Laem Chabang,Thailand,Asia,8,8,14.0,2.01,99.0,169.2,2022-10-17
2022-10-24,2022,Laem Chabang,Thailand,Asia,8,7,10.3,1.48,99.0,137.0,2022-10-24
2022-10-31,2022,Laem Chabang,Thailand,Asia,8,9,10.0,1.43,99.0,120.0,2022-10-31
2022-11-07,2022,Laem Chabang,Thailand,Asia,8,3,6.2,0.89,75.6,68.5,2022-11-07
2022-11-14,2022,Laem Chabang,Thailand,Asia,8,5,9.6,1.38,99.0,112.6,2022-11-14
2022-11-21,2022,Laem Chabang,Thailand,Asia,8,4,7.6,1.09,81.69999999999999,76.6,2022-11-21
2022-11-28,2022,Laem Chabang,Thailand,Asia,8,10,15.0,2.14,99.0,186.6,2022-11-28
2022-12-05,2022,Laem Chabang,Thailand,Asia,8,6,11.2,1.6,99.0,138.5,2022-12-05
2022-12-12,2022,Laem Chabang,Thailand,Asia,8,1,8.2,1.18,90.4,109.1,2022-12-12
2022-12-19,2022,Laem Chabang,Thailand,Asia,8,1,6.9,0.99,79.7,80.0,2022-12-19
2022-12-26,2022,Laem Chabang,Thailand,Asia,8,7,10.7,1.52,99.0,123.0,2022-12-26
2023-01-02,2023,Laem Chabang,Thailand,Asia,8,8,13.0,1.86,99.0,156.1,2023-01-02
2023-01-09,2023,Laem Chabang,Thailand,Asia,8,4,10.4,1.48,99.0,130.5,2023-01-09
2023-01-16,2023,Laem Chabang,Thailand,Asia,8,0,11.2,1.6,99.0,148.8,2023-01-16
2023-01-23,2023,Laem Chabang,Thailand,Asia,8,3,7.1,1.02,78.7,98.8,2023-01-23
2023-01-30,2023,Laem Chabang,Thailand,Asia,8,3,12.5,1.79,99.0,168.5,2023-01-30
2023-02-06,2023,Laem Chabang,Thailand,Asia,8,4,8.1,1.15,92.10000000000001,92.1,2023-02-06
2023-02-13,2023,Laem Chabang,Thailand,Asia,8,5,14.7,2.1,99.0,172.0,2023-02-13
2023-02-20,2023,Laem Chabang,Thailand,Asia,8,3,11.1,1.59,99.0,138.0,2023-02-20
2023-02-27,2023,Laem Chabang,Thailand,Asia,8,2,7.0,1.0,79.2,89.4,2023-02-27
2023-03-06,2023,Laem Chabang,Thailand,Asia,8,4,8.3,1.18,90.9,104.9,2023-03-06
2023-03-13,2023,Laem Chabang,Thailand,Asia,8,4,10.8,1.54,99.0,125.8,2023-03-13
2023-03-20,2023,Laem Chabang,Thailand,Asia,8,6,10.6,1.51,99.0,124.4,2023-03-20
2023-03-27,2023,Laem Chabang,Thailand,Asia,8,3,9.1,1.3,97.5,105.8,2023-03-27
2023-04-03,2023,Laem Chabang,Thailand,Asia,8,7,11.2,1.59,99.0,131.5,2023-04-03
2023-04-10,2023,Laem Chabang,Thailand,Asia,8,2,8.4,1.19,90.8,89.9,2023-04-10
2023-04-17,2023,Laem Chabang,Thailand,Asia,8,12,13.3,1.9,99.0,161.5,2023-04-17
2023-04-24,2023,Laem Chabang,Thailand,Asia,8,5,10.1,1.45,99.0,129.6,2023-04-24
2023-05-01,2023,Laem Chabang,Thailand,Asia,8,7,10.5,1.5,99.0,114.6,2023-05-01
2023-05-08,2023,Laem Chabang,Thailand,Asia,8,2,10.5,1.5,99.0,109.4,2023-05-08
2023-05-15,2023,Laem Chabang,Thailand,Asia,8,2,8.4,1.2,92.30000000000001,102.9,2023-05-15
2023-05-22,2023,Laem Chabang,Thailand,Asia,8,6,10.4,1.49,99.0,123.8,2023-05-22
2023-05-29,2023,Laem Chabang,Thailand,Asia,8,13,16.0,2.29,99.0,191.0,2023-05-29
2023-06-05,2023,Laem Chabang,Thailand,Asia,8,5,8.7,1.24,93.0,98.0,2023-06-05
2023-06-12,2023,Laem Chabang,Thailand,Asia,8,2,5.5,0.79,65.5,64.7,2023-06-12
2023-06-19,2023,Laem Chabang,Thailand,Asia,8,5,9.2,1.32,98.8,110.9,2023-06-19
2023-06-26,2023,Laem Chabang,Thailand,Asia,8,6,11.8,1.69,99.0,151.8,2023-06-26
2023-07-03,2023,Laem Chabang,Thailand,Asia,8,3,11.2,1.59,99.0,149.3,2023-07-03
2023-07-10,2023,Laem Chabang,Thailand,Asia,8,5,10.2,1.46,99.0,121.9,2023-07-10
2023-07-17,2023,Laem Chabang,Thailand,Asia,8,5,11.3,1.61,99.0,133.3,2023-07-17
2023-07-24,2023,Laem Chabang,Thailand,Asia,8,8,12.7,1.82,99.0,156.3,2023-07-24
2023-07-31,2023,Laem Chabang,Thailand,Asia,8,3,7.0,1.0,82.6,82.3,2023-07-31
2023-08-07,2023,Laem Chabang,Thailand,Asia,8,7,12.1,1.72,99.0,145.2,2023-08-07
2023-08-14,2023,Laem Chabang,Thailand,Asia,8,1,11.8,1.68,99.0,147.2,2023-08-14
2023-08-21,2023,Laem Chabang,Thailand,Asia,8,7,10.2,1.45,99.0,117.7,2023-08-21
2023-08-28,2023,Laem Chabang,Thailand,Asia,8,2,6.3,0.9,72.0,81.4,2023-08-28
2023-09-04,2023,Laem Chabang,Thailand,Asia,8,5,6.7,0.95,70.3,79.0,2023-09-04
2023-09-11,2023,Laem Chabang,Thailand,Asia,8,4,8.2,1.17,91.7,103.8,2023-09-11
2023-09-18,2023,Laem Chabang,Thailand,Asia,8,8,15.0,2.14,99.0,183.5,2023-09-18
2023-09-25,2023,Laem Chabang,Thailand,Asia,8,10,15.4,2.2,99.0,171.7,2023-09-25
2023-10-02,2023,Laem Chabang,Thailand,Asia,8,4,10.4,1.49,99.0,124.7,2023-10-02
2023-10-09,2023,Laem Chabang,Thailand,Asia,8,3,9.7,1.39,99.0,115.1,2023-10-09
2023-10-16,2023,Laem Chabang,Thailand,Asia,8,6,11.3,1.61,99.0,143.0,2023-10-16
2023-10-23,2023,Laem Chabang,Thailand,Asia,8,5,10.9,1.55,99.0,134.4,2023-10-23
2023-10-30,2023,Laem Chabang,Thailand,Asia,8,3,7.5,1.07,85.3,100.9,2023-10-30
2023-11-06,2023,Laem Chabang,Thailand,Asia,8,4,15.0,2.14,99.0,182.3,2023-11-06
2023-11-13,2023,Laem Chabang,Thailand,Asia,8,2,10.0,1.43,99.0,125.3,2023-11-13
2023-11-20,2023,Laem Chabang,Thailand,Asia,8,1,6.9,0.99,74.8,81.7,2023-11-20
2023-11-27,2023,Laem Chabang,Thailand,Asia,8,4,11.2,1.61,99.0,152.8,2023-11-27
2023-12-04,2023,Laem Chabang,Thailand,Asia,8,2,7.4,1.06,85.6,97.2,2023-12-04
2023-12-11,2023,Laem Chabang,Thailand,Asia,8,9,10.5,1.5,99.0,110.0,2023-12-11
2023-12-18,2023,Laem Chabang,Thailand,Asia,8,3,9.7,1.38,99.0,123.9,2023-12-18
2023-12-25,2023,Laem Chabang,Thailand,Asia,8,5,6.4,0.91,74.5,73.6,2023-12-25
2024-01-01,2024,Laem Chabang,Thailand,Asia,8,7,9.3,1.32,95.39999999999999,114.7,2024-01-01
2024-01-08,2024,Laem Chabang,Thailand,Asia,8,5,12.4,1.77,99.0,149.9,2024-01-08
2024-01-15,2024,Laem Chabang,Thailand,Asia,8,2,7.8,1.11,89.4,88.1,2024-01-15
